team1,seed1,team2,seed2,team1_win_prob
Alabama,4,McNeese,12,0.44409693393501143
Alabama,4,Troy,13,0.7000566628116824
Alabama,4,VCU,11,0.8450136738547893
Alabama,4,Penn,14,0.8320571449096085
Alabama,4,Texas A&M,10,0.8075176257760114
Alabama,4,Idaho,15,0.6103929740275001
Alabama,4,Howard,16,0.9463150046881385
Alabama,4,Saint Louis,9,0.614207464372679
Alabama,4,Akron,12,0.6569614997222356
Alabama,4,Hofstra,13,0.6948666699758528
Alabama,4,Miami (OH),11,0.4527041005610382
Alabama,4,Wright State,14,0.7694275814668475
Alabama,4,Santa Clara,10,0.6782599678815472
Alabama,4,Tennessee State,15,0.8770793369674207
Tennessee,6,Duke,1,0.2175779411686529
Tennessee,6,Ohio State,8,0.537301950294131
Tennessee,6,St. John's,5,0.39454519889628564
Tennessee,6,Kansas,4,0.3379647144819071
Tennessee,6,Louisville,6,0.5383363470582957
Tennessee,6,Michigan State,3,0.42701232136789435
Tennessee,6,UCLA,7,0.4821464171582774
Tennessee,6,UConn,2,0.34735649792858414
Tennessee,6,Arizona,1,0.21872675745103598
Tennessee,6,Villanova,8,0.6044382080262352
Tennessee,6,Wisconsin,5,0.40040293797754184
Tennessee,6,Arkansas,4,0.34764169960654595
Tennessee,6,BYU,6,0.42468849951695925
Tennessee,6,Gonzaga,3,0.5999415404294742
Tennessee,6,Miami (FL),7,0.6591120216889028
Tennessee,6,Purdue,2,0.20975150147650706
Tennessee,6,Florida,1,0.3361373657787702
Tennessee,6,Clemson,8,0.5631476596406538
Tennessee,6,Vanderbilt,5,0.3898870912149972
Tennessee,6,Nebraska,4,0.528930252216277
Tennessee,6,North Carolina,6,0.5521457749680576
Tennessee,6,Illinois,3,0.5129795065030696
Tennessee,6,Saint Mary's,7,0.5246839277543234
Tennessee,6,Houston,2,0.30267729064497456
Tennessee,6,Michigan,1,0.16971807824212762
Tennessee,6,Georgia,8,0.6990798787191168
Tennessee,6,Texas Tech,5,0.4292849197175572
Tennessee,6,Alabama,4,0.39309725280128094
Tennessee,6,Virginia,3,0.40620403795802223
Tennessee,6,Kentucky,7,0.45637572336625265
Tennessee,6,Iowa State,2,0.35662716269445993
Tennessee,6,Siena,16,0.9793653283047203
Tennessee,6,TCU,9,0.635836351517057
Tennessee,6,Northern Iowa,12,0.5869379762423095
Tennessee,6,California Baptist,13,0.9329140911598641
Tennessee,6,South Florida,11,0.6149182815308177
Tennessee,6,North Dakota State,14,0.6479191605554695
Tennessee,6,UCF,10,0.6145830565563706
Tennessee,6,Furman,15,0.7141824320914587
Tennessee,6,LIU,16,0.9742837228069899
Tennessee,6,Utah State,9,0.36759307185722767
Tennessee,6,High Point,12,0.22801950720121714
Tennessee,6,Hawaii,13,0.8659288064858657
Tennessee,6,Texas,11,0.5129955148602477
Tennessee,6,Kennesaw State,14,0.19211545073026054
Tennessee,6,Missouri,10,0.7118993860041167
Tennessee,6,Queens,15,0.9552641830994586
Tennessee,6,Prairie View A&M,16,0.44668261355033384
Tennessee,6,Iowa,9,0.6449300261527259
Tennessee,6,McNeese,12,0.3409951601241079
Tennessee,6,Troy,13,0.6018683926709324
Tennessee,6,VCU,11,0.7793193710558618
Tennessee,6,Penn,14,0.7624150472261323
Tennessee,6,Texas A&M,10,0.7309895189430614
Tennessee,6,Idaho,15,0.503663146574131
Tennessee,6,Howard,16,0.9194672460139904
Tennessee,6,Saint Louis,9,0.5076797691992697
Tennessee,6,Akron,12,0.5536603528848334
Tennessee,6,Hofstra,13,0.5959599935826432
Tennessee,6,Miami (OH),11,0.34885808468763474
Tennessee,6,Wright State,14,0.6836875077690281
Tennessee,6,Santa Clara,10,0.5772453160517221
Tennessee,6,Tennessee State,15,0.8221155544920369
Virginia,3,Duke,1,0.28901823419866635
Virginia,3,Ohio State,8,0.6292885081251842
Virginia,3,St. John's,5,0.4878608773002305
Virginia,3,Kansas,4,0.4273436792191463
Virginia,3,Louisville,6,0.6302587739407427
Virginia,3,Michigan State,3,0.5213941361145715
Virginia,3,UCLA,7,0.5764545001828077
Virginia,3,UConn,2,0.4375775661012578
Virginia,3,Arizona,1,0.29040425266361947
Virginia,3,Villanova,8,0.6907595382120415
Virginia,3,Wisconsin,5,0.49397371455170513
Virginia,3,Arkansas,4,0.4378871433406146
Virginia,3,BYU,6,0.5190219389717193
Virginia,3,Gonzaga,3,0.6867355807804162
Virginia,3,Miami (FL),7,0.7386608249337245
Virginia,3,Purdue,2,0.2795401463510302
Virginia,3,Florida,1,0.42534355295424664
Virginia,3,Clemson,8,0.6533113714382806
Virginia,3,Vanderbilt,5,0.4829799093164403
Virginia,3,Nebraska,4,0.6214084273550728
Virginia,3,North Carolina,6,0.6431412847690329
Virginia,3,Illinois,3,0.6062580237197337
Virginia,3,Saint Mary's,7,0.617392714574978
Virginia,3,Houston,2,0.3881961578377612
Virginia,3,Michigan,1,0.23006460666856776
Virginia,3,Georgia,8,0.772520835770079
Virginia,3,Texas Tech,5,0.5237099337081653
Virginia,3,Alabama,4,0.48634556005241747
Virginia,3,Tennessee,6,0.5937959620419783
Virginia,3,Kentucky,7,0.5510065153691154
Virginia,3,Iowa State,2,0.4476047212416351
Virginia,3,Siena,16,0.9857916073207533
Virginia,3,TCU,9,0.7184969226796806
Virginia,3,Northern Iowa,12,0.6750250203922844
Virginia,3,California Baptist,13,0.9531141732036754
Virginia,3,South Florida,11,0.7000873795436445
Virginia,3,North Dakota State,14,0.7290060039079233
Virginia,3,UCF,10,0.6997900997317186
Virginia,3,Furman,15,0.785070739754764
Virginia,3,LIU,16,0.982263911946531
Virginia,3,Utah State,9,0.45937069428337224
Virginia,3,High Point,12,0.30156681352363823
Virginia,3,Hawaii,13,0.9042280640609164
Virginia,3,Texas,11,0.6062733193062319
Virginia,3,Kennesaw State,14,0.2579516010303277
Virginia,3,Missouri,10,0.7831820292387337
Virginia,3,Queens,15,0.9689584063913568
Virginia,3,Prairie View A&M,16,0.5413048300699594
Virginia,3,Iowa,9,0.7264146025022461
Virginia,3,McNeese,12,0.43065422745097126
Virginia,3,Troy,13,0.6884614748262459
Virginia,3,VCU,11,0.8377232482312442
Virginia,3,Penn,14,0.8242839898947466
Virginia,3,Texas A&M,10,0.7988832053757804
Virginia,3,Idaho,15,0.5973253491888117
Virginia,3,Howard,16,0.9434709340636321
Virginia,3,Saint Louis,9,0.6011841866780178
Virginia,3,Akron,12,0.644546238121815
Virginia,3,Hofstra,13,0.6831616526444736
Virginia,3,Miami (OH),11,0.4392067016231861
Virginia,3,Wright State,14,0.7595931931815643
Virginia,3,Santa Clara,10,0.666223910540429
Virginia,3,Tennessee State,15,0.8710671089730327
Kentucky,7,Duke,1,0.24882379420392645
Kentucky,7,Ohio State,8,0.5804028779704192
Kentucky,7,St. John's,5,0.4370103681880865
Kentucky,7,Kansas,4,0.3781435376021441
Kentucky,7,Louisville,6,0.5814159848150827
Kentucky,7,Michigan State,3,0.47025779718027494
Kentucky,7,UCLA,7,0.5258512306785234
Kentucky,7,UConn,2,0.38799749263904587
Kentucky,7,Arizona,1,0.25008485725208635
Kentucky,7,Villanova,8,0.6454124639083342
Kentucky,7,Wisconsin,5,0.4430372359994754
Kentucky,7,Arkansas,4,0.38829621005689824
Kentucky,7,BYU,6,0.46789080875322897
Kentucky,7,Gonzaga,3,0.6411050147991305
Kentucky,7,Miami (FL),7,0.6972594705131795
Kentucky,7,Purdue,2,0.24021848796049233
Kentucky,7,Florida,1,0.3762224007537631
Kentucky,7,Clemson,8,0.6056082303247935
Kentucky,7,Vanderbilt,5,0.43220880173514953
Kentucky,7,Nebraska,4,0.5721900955392905
Kentucky,7,North Carolina,6,0.5949064704036858
Kentucky,7,Illinois,3,0.5564758717070674
Kentucky,7,Saint Mary's,7,0.5680152440975353
Kentucky,7,Houston,2,0.34082066595352495
Kentucky,7,Michigan,1,0.1958109547188557
Kentucky,7,Georgia,8,0.7345559484397273
Kentucky,7,Texas Tech,5,0.47257073077444905
Kentucky,7,Alabama,4,0.4355186807148853
Kentucky,7,Tennessee,6,0.543624276633748
Kentucky,7,Virginia,3,0.44899348463088523
Kentucky,7,Iowa State,2,0.39769187991815663
Kentucky,7,Siena,16,0.9826195140599406
Kentucky,7,TCU,9,0.6753053564682289
Kentucky,7,Northern Iowa,12,0.6286111667774195
Kentucky,7,California Baptist,13,0.9430680105859665
Kentucky,7,South Florida,11,0.6554258185835087
Kentucky,7,North Dakota State,14,0.6867238217039148
Kentucky,7,UCF,10,0.655106078382073
Kentucky,7,Furman,15,0.748518524057466
Kentucky,7,LIU,16,0.9783215628971634
Kentucky,7,Utah State,9,0.40911754333372646
Kentucky,7,High Point,12,0.2602660566670075
Kentucky,7,Hawaii,13,0.8849713106336887
Kentucky,7,Texas,11,0.5564916864411154
Kentucky,7,Kennesaw State,14,0.22073629515556226
Kentucky,7,Missouri,10,0.7464123611283653
Kentucky,7,Queens,15,0.9621724271388432
Kentucky,7,Prairie View A&M,16,0.4902158612017133
Kentucky,7,Iowa,9,0.6839034094301303
Kentucky,7,McNeese,12,0.38132674225725544
Kentucky,7,Troy,13,0.6429515988834444
Kentucky,7,VCU,11,0.8079347767094066
Kentucky,7,Penn,14,0.7926391807436042
Kentucky,7,Texas A&M,10,0.7639738027959774
Kentucky,7,Idaho,15,0.5472572159947673
Kentucky,7,Howard,16,0.9315070127080196
Kentucky,7,Saint Louis,9,0.5512353854208919
Kentucky,7,Akron,12,0.596382147921208
Kentucky,7,Hofstra,13,0.6372854607031965
Kentucky,7,Miami (OH),11,0.38956989689781957
Kentucky,7,Wright State,14,0.720252058686462
Kentucky,7,Santa Clara,10,0.6192620494852242
Kentucky,7,Tennessee State,15,0.8462762549710604
Iowa State,2,Duke,1,0.33407675304859236
Iowa State,2,Ohio State,8,0.6768906809827947
Iowa State,2,St. John's,5,0.5403588342146365
Iowa State,2,Kansas,4,0.47942566449068647
Iowa State,2,Louisville,6,0.6778001479390224
Iowa State,2,Michigan State,3,0.5734600342642762
Iowa State,2,UCLA,7,0.6268177253409798
Iowa State,2,UConn,2,0.4898399250357747
Iowa State,2,Arizona,1,0.33557686534355924
Iowa State,2,Villanova,8,0.7338072955824191
Iowa State,2,Wisconsin,5,0.5464276312051044
Iowa State,2,Arkansas,4,0.4901542533018066
Iowa State,2,BYU,6,0.5711336335993763
Iowa State,2,Gonzaga,3,0.7301246436684887
Iowa State,2,Miami (FL),7,0.7771913257095221
Iowa State,2,Purdue,2,0.3237939622317996
Iowa State,2,Florida,1,0.47738498402391133
Iowa State,2,Clemson,8,0.6993028178392318
Iowa State,2,Vanderbilt,5,0.5355018262694842
Iowa State,2,Nebraska,4,0.6694910217134328
Iowa State,2,North Carolina,6,0.6898413772507351
Iowa State,2,Illinois,3,0.6551971131920289
Iowa State,2,Saint Mary's,7,0.6657109575904147
Iowa State,2,Houston,2,0.43916597531719936
Iowa State,2,Michigan,1,0.26941491207052354
Iowa State,2,Georgia,8,0.8073611165437949
Iowa State,2,Texas Tech,5,0.5757289038549791
Iowa State,2,Alabama,4,0.5388520221378735
Iowa State,2,Tennessee,6,0.6433728373055406
Iowa State,2,Virginia,3,0.5523952787583655
Iowa State,2,Kentucky,7,0.6023081200818439
Iowa State,2,Siena,16,0.9884558539310334
Iowa State,2,TCU,9,0.7590304637853175
Iowa State,2,Northern Iowa,12,0.7193732625310479
Iowa State,2,California Baptist,13,0.9616675724407453
Iowa State,2,South Florida,11,0.7423210379846993
Iowa State,2,North Dakota State,14,0.7685138698916228
Iowa State,2,UCF,10,0.7420501965355
Iowa State,2,Furman,15,0.8184406411771856
Iowa State,2,LIU,16,0.9855799682591886
Iowa State,2,Utah State,9,0.5118670223413375
Iowa State,2,High Point,12,0.347625150112512
Iowa State,2,Hawaii,13,0.9209601975335118
Iowa State,2,Texas,11,0.6552115888537197
Iowa State,2,Kennesaw State,14,0.30021187318589326
Iowa State,2,Missouri,10,0.8167767338300378
Iowa State,2,Queens,15,0.9746980682446613
Iowa State,2,Prairie View A&M,16,0.5928959354374712
Iowa State,2,Iowa,9,0.766179091175191
Iowa State,2,McNeese,12,0.4827995219551018
Iowa State,2,Troy,13,0.731704882024287
Iowa State,2,VCU,11,0.8643310258084549
Iowa State,2,Penn,14,0.8527078994496107
Iowa State,2,Texas A&M,10,0.8305714005487301
Iowa State,2,Idaho,15,0.6467277407551622
Iowa State,2,Howard,16,0.9536980908885707
Iowa State,2,Saint Louis,9,0.6503902455735964
Iowa State,2,Akron,12,0.6911507646940929
Iowa State,2,Hofstra,13,0.7268488345159252
Iowa State,2,Miami (OH),11,0.4914935992470304
Iowa State,2,Wright State,14,0.7958903135796657
Iowa State,2,Santa Clara,10,0.7112594605488741
Iowa State,2,Tennessee State,15,0.8929065708220575
Siena,16,Duke,1,0.005824913642812848
Siena,16,Ohio State,8,0.02388227987176714
Siena,16,St. John's,5,0.013543958397508788
Siena,16,Kansas,4,0.010641352145177125
Siena,16,Louisville,6,0.02397948244978615
Siena,16,Michigan State,3,0.015459013017002967
Siena,16,UCLA,7,0.019239238535197482
Siena,16,UConn,2,0.011089431078319096
Siena,16,Arizona,1,0.0058640488862268724
Siena,16,Villanova,8,0.031190949775137047
Siena,16,Wisconsin,5,0.013874671566511832
Siena,16,Arkansas,4,0.01110323335341573
Siena,16,BYU,6,0.015315020990280879
Siena,16,Gonzaga,3,0.03062869367395684
Siena,16,Miami (FL),7,0.03914343615218527
Siena,16,Purdue,2,0.005561248188607387
Siena,16,Florida,1,0.010555597025759072
Siena,16,Clemson,8,0.026442473277023266
Siena,16,Vanderbilt,5,0.013285351720567018
Siena,16,Nebraska,4,0.023110610787017913
Siena,16,North Carolina,6,0.025318196963360563
Siena,16,Illinois,3,0.021710655727131368
Siena,16,Saint Mary's,7,0.022729142323212843
Siena,16,Houston,2,0.009062440273269304
Siena,16,Michigan,1,0.004288337483235592
Siena,16,Georgia,8,0.04666322584720698
Siena,16,Texas Tech,5,0.015600923962063582
Siena,16,Alabama,4,0.013463161358415148
Siena,16,Tennessee,6,0.020634671695279688
Siena,16,Virginia,3,0.014208392679246729
Siena,16,Kentucky,7,0.01738048594005941
Siena,16,Iowa State,2,0.01154414606896663
Siena,16,TCU,9,0.035482303056416094
Siena,16,Northern Iowa,12,0.029068223786505767
Siena,16,California Baptist,13,0.2266030046953373
Siena,16,South Florida,11,0.03254962861941203
Siena,16,North Dakota State,14,0.03732592235586699
Siena,16,UCF,10,0.03250508526826298
Siena,16,Furman,15,0.05001385749553247
Siena,16,LIU,16,0.44389882748996373
Siena,16,Utah State,9,0.012098655575800104
Siena,16,High Point,12,0.006184778622589253
Siena,16,Hawaii,13,0.1197815716452675
Siena,16,Texas,11,0.021712016712476825
Siena,16,Kennesaw State,14,0.004985346020917596
Siena,16,Missouri,10,0.04948637259558219
Siena,16,Queens,15,0.31029970986401895
Siena,16,Prairie View A&M,16,0.01672448657277335
Siena,16,Iowa,9,0.03685882095327889
Siena,16,McNeese,12,0.010784582222458204
Siena,16,Troy,13,0.030868148813526942
Siena,16,VCU,11,0.0692525770677128
Siena,16,Penn,14,0.06333033993244878
Siena,16,Texas A&M,10,0.05415219297000448
Siena,16,Idaho,15,0.02093287867148108
Siena,16,Howard,16,0.193909956017391
Siena,16,Saint Louis,9,0.021264748186406644
Siena,16,Akron,12,0.025469832315165364
Siena,16,Hofstra,13,0.03014076571294059
Siena,16,Miami (OH),11,0.011162231460930462
Siena,16,Wright State,14,0.043556546485579314
Siena,16,Santa Clara,10,0.027964493466232084
Siena,16,Tennessee State,15,0.08873452816704329
TCU,9,Duke,1,0.13738573752631708
TCU,9,Ohio State,8,0.39942720512736546
TCU,9,St. John's,5,0.27178518685849073
TCU,9,Kansas,4,0.22623127070507584
TCU,9,Louisville,6,0.40042587873745183
TCU,9,Michigan State,3,0.29914151905293396
TCU,9,UCLA,7,0.3477866360699102
TCU,9,UConn,2,0.23361372968887306
TCU,9,Arizona,1,0.1381859181013149
TCU,9,Villanova,8,0.46671294881883474
TCU,9,Wisconsin,5,0.2766531373073712
TCU,9,Arkansas,4,0.23383900254177925
TCU,9,BYU,6,0.29715269186061727
TCU,9,Gonzaga,3,0.4620440768889068
TCU,9,Miami (FL),7,0.5254783439936529
TCU,9,Purdue,2,0.13195738055769063
TCU,9,Florida,1,0.22480291421979157
TCU,9,Clemson,8,0.4247286743644935
TCU,9,Vanderbilt,5,0.2679350341687663
TCU,9,Nebraska,4,0.3913865935692325
TCU,9,North Carolina,6,0.41386906115311994
TCU,9,Illinois,3,0.37627057110082823
TCU,9,Saint Mary's,7,0.3873365453913392
TCU,9,Houston,2,0.1991015790700615
TCU,9,Michigan,1,0.10480271166387607
TCU,9,Georgia,8,0.570914261733216
TCU,9,Texas Tech,5,0.3010911847241533
TCU,9,Alabama,4,0.2705864160542398
TCU,9,Tennessee,6,0.3641636484829435
TCU,9,Virginia,3,0.28150307732031987
TCU,9,Kentucky,7,0.32469464353177163
TCU,9,Iowa State,2,0.240969536214683
TCU,9,Siena,16,0.9645176969435839
TCU,9,Northern Iowa,12,0.4486772752112405
TCU,9,California Baptist,13,0.8884495815253176
TCU,9,South Florida,11,0.47768881230697496
TCU,9,North Dakota State,14,0.5131387892490453
TCU,9,UCF,10,0.4773356648404529
TCU,9,Furman,15,0.5886644042083771
TCU,9,LIU,16,0.9559441162203177
TCU,9,Utah State,9,0.24975968339887744
TCU,9,High Point,12,0.14469055498072178
TCU,9,Hawaii,13,0.7871940167002904
TCU,9,Texas,11,0.3762856094376004
TCU,9,Kennesaw State,14,0.11987013336691164
TCU,9,Missouri,10,0.5859600012285121
TCU,9,Queens,15,0.9244130683595385
TCU,9,Prairie View A&M,16,0.3161717225588198
TCU,9,Iowa,9,0.5098709857840766
TCU,9,McNeese,12,0.228605789134471
TCU,9,Troy,13,0.4640417626716648
TCU,9,VCU,11,0.6691551756780136
TCU,9,Penn,14,0.6476277582736123
TCU,9,Texas A&M,10,0.6088095360975766
TCU,9,Idaho,15,0.3675631989585435
TCU,9,Howard,16,0.8673573703957274
TCU,9,Saint Louis,9,0.3713064092732959
TCU,9,Akron,12,0.41535611527313165
TCU,9,Hofstra,13,0.45793014410930694
TCU,9,Miami (OH),11,0.23480051559905693
TCU,9,Wright State,14,0.5531564792482282
TCU,9,Santa Clara,10,0.43884211376458626
TCU,9,Tennessee State,15,0.7257984490539848
Northern Iowa,12,Duke,1,0.1636717109299482
Northern Iowa,12,Ohio State,8,0.44971164231288424
Northern Iowa,12,St. John's,5,0.3144130860022849
Northern Iowa,12,Kansas,4,0.2643075548106002
Northern Iowa,12,Louisville,6,0.4507416816874236
Northern Iowa,12,Michigan State,3,0.3440330368651873
Northern Iowa,12,UCLA,7,0.39585503714900194
Northern Iowa,12,UConn,2,0.2724949598408786
Northern Iowa,12,Arizona,1,0.1645957770707135
Northern Iowa,12,Villanova,8,0.5181597689090242
Northern Iowa,12,Wisconsin,5,0.31970934097878795
Northern Iowa,12,Arkansas,4,0.27274438256291506
Northern Iowa,12,BYU,6,0.34189134434160884
Northern Iowa,12,Gonzaga,3,0.5134717738144512
Northern Iowa,12,Miami (FL),7,0.5764014531098972
Northern Iowa,12,Purdue,2,0.157394254031802
Northern Iowa,12,Florida,1,0.2627204206951375
Northern Iowa,12,Clemson,8,0.4756755247588222
Northern Iowa,12,Vanderbilt,5,0.3102163071648226
Northern Iowa,12,Nebraska,4,0.4414027554465566
Northern Iowa,12,North Carolina,6,0.46456523199253685
Northern Iowa,12,Illinois,3,0.4257061941643171
Northern Iowa,12,Saint Mary's,7,0.4372069432661601
Northern Iowa,12,Houston,2,0.23399257077815125
Northern Iowa,12,Michigan,1,0.12576347498917875
Northern Iowa,12,Georgia,8,0.6204829888385852
Northern Iowa,12,Texas Tech,5,0.3461307880244488
Northern Iowa,12,Alabama,4,0.3131071372200503
Northern Iowa,12,Tennessee,6,0.4130620237576911
Northern Iowa,12,Virginia,3,0.32497497960771604
Northern Iowa,12,Kentucky,7,0.37138883322258115
Northern Iowa,12,Iowa State,2,0.2806267374689526
Northern Iowa,12,Siena,16,0.9709317762134944
Northern Iowa,12,TCU,9,0.55132272478876
Northern Iowa,12,California Baptist,13,0.9072926844504484
Northern Iowa,12,South Florida,11,0.5291450296021685
Northern Iowa,12,North Dakota State,14,0.5642881113955098
Northern Iowa,12,UCF,10,0.5287923541690472
Northern Iowa,12,Furman,15,0.6374846343342523
Northern Iowa,12,LIU,16,0.9638499403686225
Northern Iowa,12,Utah State,9,0.2903102118956534
Northern Iowa,12,High Point,12,0.1720953239641974
Northern Iowa,12,Hawaii,13,0.8196695618330391
Northern Iowa,12,Texas,11,0.4257218597286341
Northern Iowa,12,Kennesaw State,14,0.14336181177889473
Northern Iowa,12,Missouri,10,0.6349021342330873
Northern Iowa,12,Queens,15,0.9376078361525592
Northern Iowa,12,Prairie View A&M,16,0.3622978043840257
Northern Iowa,12,Iowa,9,0.5610699569740005
Northern Iowa,12,McNeese,12,0.2669438458620692
Northern Iowa,12,Troy,13,0.5154787500278131
Northern Iowa,12,VCU,11,0.7130785315219348
Northern Iowa,12,Penn,14,0.6930983226335875
Northern Iowa,12,Texas A&M,10,0.6566334444817978
Northern Iowa,12,Idaho,15,0.4166189540357022
Northern Iowa,12,Howard,16,0.8893195153186035
Northern Iowa,12,Saint Louis,9,0.4205295548654735
Northern Iowa,12,Akron,12,0.46608959181176707
Northern Iowa,12,Hofstra,13,0.5093334780274623
Northern Iowa,12,Miami (OH),11,0.27380869815633785
Northern Iowa,12,Wright State,14,0.6033513778453558
Northern Iowa,12,Santa Clara,10,0.4900397865046191
Northern Iowa,12,Tennessee State,15,0.7648444759055989
California Baptist,13,Duke,1,0.019604897003625554
California Baptist,13,Ohio State,8,0.07706898567834111
California Baptist,13,St. John's,5,0.04476266931237823
California Baptist,13,Kansas,4,0.035409740912188514
California Baptist,13,Louisville,6,0.07736550458072645
California Baptist,13,Michigan State,3,0.050864301691377026
California Baptist,13,UCLA,7,0.06275045126176798
California Baptist,13,UConn,2,0.03686189267891109
California Baptist,13,Arizona,1,0.01973477659970718
California Baptist,13,Villanova,8,0.09900345568750718
California Baptist,13,Wisconsin,5,0.04582026562807216
California Baptist,13,Arkansas,4,0.036906575080187874
California Baptist,13,BYU,6,0.05040741367146538
California Baptist,13,Gonzaga,3,0.09734161575195907
California Baptist,13,Miami (FL),7,0.12206707513454347
California Baptist,13,Purdue,2,0.018729229711510118
California Baptist,13,Florida,1,0.03513147325338459
California Baptist,13,Clemson,8,0.08483528780175245
California Baptist,13,Vanderbilt,5,0.043934524741068764
California Baptist,13,Nebraska,4,0.07471031510115554
California Baptist,13,North Carolina,6,0.0814359516737881
California Baptist,13,Illinois,3,0.0704099295689166
California Baptist,13,Saint Mary's,7,0.07354124938558963
California Baptist,13,Houston,2,0.030268249085241797
California Baptist,13,Michigan,1,0.014486213529814154
California Baptist,13,Georgia,8,0.14314397799296377
California Baptist,13,Texas Tech,5,0.05131428704539519
California Baptist,13,Alabama,4,0.044504037846995026
California Baptist,13,Tennessee,6,0.0670859088401359
California Baptist,13,Virginia,3,0.04688582679632482
California Baptist,13,Kentucky,7,0.05693198941403375
California Baptist,13,Iowa State,2,0.038332427559254735
California Baptist,13,Siena,16,0.7733969953046632
California Baptist,13,TCU,9,0.11155041847468261
California Baptist,13,Northern Iowa,12,0.09270731554955179
California Baptist,13,South Florida,11,0.10300199480558929
California Baptist,13,North Dakota State,14,0.11686754769792497
California Baptist,13,UCF,10,0.10287129090480797
California Baptist,13,Furman,15,0.15231551189542708
California Baptist,13,LIU,16,0.73149862651892
California Baptist,13,Utah State,9,0.040121451763110015
California Baptist,13,High Point,12,0.020798283669924384
California Baptist,13,Hawaii,13,0.31714848639836085
California Baptist,13,Texas,11,0.07041412365380058
California Baptist,13,Kennesaw State,14,0.016812754919847413
California Baptist,13,Missouri,10,0.150880437841376
California Baptist,13,Queens,15,0.6056048490083129
California Baptist,13,Prairie View A&M,16,0.054866534198050605
California Baptist,13,Iowa,9,0.11552450317991124
California Baptist,13,McNeese,12,0.035874259355094126
California Baptist,13,Troy,13,0.09804987767451794
California Baptist,13,VCU,11,0.20251732047051133
California Baptist,13,Penn,14,0.18749448570489852
California Baptist,13,Texas A&M,10,0.16346214770201306
California Baptist,13,Idaho,15,0.06800880085439301
California Baptist,13,Howard,16,0.45085700112373867
California Baptist,13,Saint Louis,9,0.06903438649303976
California Baptist,13,Akron,12,0.08189544659827865
California Baptist,13,Hofstra,13,0.09589605802220408
California Baptist,13,Miami (OH),11,0.03709753824757207
California Baptist,13,Wright State,14,0.13452030378431262
California Baptist,13,Santa Clara,10,0.08940970493751693
California Baptist,13,Tennessee State,15,0.24944166546322905
South Florida,11,Duke,1,0.14831592948878822
South Florida,11,Ohio State,8,0.4210295864493317
South Florida,11,St. John's,5,0.28981555336622256
South Florida,11,Kansas,4,0.24224487644279177
South Florida,11,Louisville,6,0.42204431576552953
South Florida,11,Michigan State,3,0.318193726560821
South Florida,11,UCLA,7,0.3683088997604565
South Florida,11,UConn,2,0.249981073352032
South Florida,11,Arizona,1,0.14916876248084865
South Florida,11,Villanova,8,0.4889914334227225
South Florida,11,Wisconsin,5,0.2948756772377437
South Florida,11,Arkansas,4,0.2502169762020664
South Florida,11,BYU,6,0.3161353675475508
South Florida,11,Gonzaga,3,0.4843020900012286
South Florida,11,Miami (FL),7,0.5476811139663686
South Florida,11,Purdue,2,0.14252705780303007
South Florida,11,Florida,1,0.240746872229857
South Florida,11,Clemson,8,0.44668169255785156
South Florida,11,Vanderbilt,5,0.2858102274336174
South Florida,11,Nebraska,4,0.41285305050921745
South Florida,11,North Carolina,6,0.4356858833278334
South Florida,11,Illinois,3,0.3974493740623805
South Florida,11,Saint Mary's,7,0.4087300482259188
South Florida,11,Houston,2,0.21372525804022346
South Florida,11,Michigan,1,0.11348167497225088
South Florida,11,Georgia,8,0.5926391615913655
South Florida,11,Texas Tech,5,0.3202108328546394
South Florida,11,Alabama,4,0.2885687695899608
South Florida,11,Tennessee,6,0.3850817184691828
South Florida,11,Virginia,3,0.29991262045635597
South Florida,11,Kentucky,7,0.34457418141649193
South Florida,11,Iowa State,2,0.2576789620153012
South Florida,11,Siena,16,0.9674503713805881
South Florida,11,TCU,9,0.5223111876930256
South Florida,11,Northern Iowa,12,0.4708549703978322
South Florida,11,California Baptist,13,0.8969980051944109
South Florida,11,North Dakota State,14,0.5354084581181442
South Florida,11,UCF,10,0.4996461367839252
South Florida,11,Furman,15,0.6101043545690086
South Florida,11,LIU,16,0.9595556980849758
South Florida,11,Utah State,9,0.26686433750869326
South Florida,11,High Point,12,0.15609674130597095
South Florida,11,Hawaii,13,0.8017706540091538
South Florida,11,Texas,11,0.3974647194579536
South Florida,11,Kennesaw State,14,0.1296162005932001
South Florida,11,Missouri,10,0.6074469122032036
South Florida,11,Queens,15,0.9304213424572484
South Florida,11,Prairie View A&M,16,0.33578891094219426
South Florida,11,Iowa,9,0.5321538480698402
South Florida,11,McNeese,12,0.24473431200820725
South Florida,11,Troy,13,0.48630901484426053
South Florida,11,VCU,11,0.6886189320803557
South Florida,11,Penn,14,0.6677291144652128
South Florida,11,Texas A&M,10,0.6298596978290918
South Florida,11,Idaho,15,0.3885572121007657
South Florida,11,Howard,16,0.8772989197920706
South Florida,11,Saint Louis,9,0.39238157487809777
South Florida,11,Akron,12,0.4371928563966963
South Florida,11,Hofstra,13,0.48016686803459213
South Florida,11,Miami (OH),11,0.25122375114792567
South Florida,11,Wright State,14,0.5751113434791499
South Florida,11,Santa Clara,10,0.4609401117942896
South Florida,11,Tennessee State,15,0.7432086596841634
North Dakota State,14,Duke,1,0.1312738544281597
North Dakota State,14,Ohio State,8,0.3868862918460225
